property_type,state,lat,lon,area_m2,price_usd
house,Västra Götaland,35.4383695,137.2435332,195.5,214734.5053
apartment,Rhône-Alpes,49.0226636,17.7792323,390.1,224857.0579
house,Västra Götaland,48.738967,,76.6,153105.3263
house,Haute-Normandie,47.78333,112.11667,271.5,136649.6316
apartment,Oklahoma,11.66503,-1.0634024,303,91539.04211
house,Västra Götaland,44.1675867,2.0308233,49.7,222122.1105
house,Haute-Normandie,26.08603,119.3028774,339.8,214761.0263
house,Oklahoma,46.259611,5.653268,432.3,80679.47368
house,Haute-Normandie,42.8867657,26.44965,283.1,181985.6368
house,Haute-Normandie,-34.6637851,-58.5017947,144.6,122622.5053
house,Oklahoma,28.445307,113.521804,90.2,34730.27368
house,Oslo,11.86538,121.44041,279,222189.7474
apartment,Oklahoma,50.2368774,18.6516275,403.3,166833.5579
house,Oslo,35.4755834,,290.8,120739.5158
house,Oklahoma,11.804149,12.5183307,400.3,249170.9684
house,Västra Götaland,-3.8277688,119.7773461,60.9,254937.2842
house,Oslo,38.6675581,128.3176776,427.4,248499.7579
apartment,Oslo,45.4718665,-76.6841393,110.1,21506.76316
house,Västra Götaland,35.86166,104.195397,469.7,181309.1632
house,Västra Götaland,-13.5362103,-39.940155,327.3,36014.2
house,Haute-Normandie,-34.6787774,-58.6694618,460.9,204988.1684
apartment,Oklahoma,12.65179,-1.888756,99.2,69934.81579
house,Oklahoma,14.6741293,120.5112907,16.9,114812.4526
house,Oklahoma,26.312444,99.850365,478.3,131023.5842
house,Oklahoma,59.33549,18.0685774,71.3,112816.6684
house,Haute-Normandie,54.0962372,,357.2,8696.005263
house,Haute-Normandie,20.5476734,105.9347384,185.8,140999.8579
house,Västra Götaland,33.5311408,131.3266966,154.8,249398.5368
apartment,Västra Götaland,-34.7611766,-56.3628409,288.8,47774
house,Västra Götaland,59.9344779,30.3842343,98.4,180474.7895
house,Oslo,-18.9797547,32.3759269,472.6,31159.77895
apartment,Oklahoma,31.65051,35.17001,120.4,151923.6158
apartment,Rhône-Alpes,23.5585593,89.9041371,331,222339.0316
house,Oklahoma,54.3924957,48.577155,180.3,1489.842105
apartment,Haute-Normandie,32.3622982,120.5285929,21.2,86145.46842
house,Rhône-Alpes,30.2979687,120.1561748,14.6,21814.63684
apartment,Västra Götaland,28.650072,121.261886,438.2,18976.33158
house,Oklahoma,49.6669762,25.7723085,19.9,144409.6158
house,Haute-Normandie,,30.6044813,441.1,208605.1632
house,Oklahoma,32.060255,118.796877,166.5,124420.0211
apartment,Västra Götaland,17.1056791,120.4557309,276.2,1071.873684
apartment,Oslo,23.2423405,-106.4530275,474.6,82847.14211
house,Västra Götaland,31.44803,73.71257,68.1,84785
apartment,Haute-Normandie,-22.314459,-49.0586951,262.9,32214.54211
apartment,Haute-Normandie,28.229271,120.997332,275.2,126977.8684
house,Oklahoma,23.365556,116.70345,78.9,137113.1316
house,Oklahoma,,29.4620887,151,244963.2421
apartment,Oslo,46.678613,141.8559579,175.2,58851.43684
apartment,Västra Götaland,,12.8256275,258.5,139388.6684
apartment,Västra Götaland,33.5610062,130.5635665,342.4,115051.3632
house,Haute-Normandie,-20.9304923,55.5243352,352.6,187981.4842
apartment,Haute-Normandie,28.6751124,57.7371569,164.7,32636.94211
apartment,Oklahoma,14.5671014,121.0312325,484.5,85462.34211
house,Oklahoma,38.7811142,20.7067845,262.8,114851.5474
apartment,Oslo,30.912302,95.604143,351.8,189607.0211
house,Rhône-Alpes,47.1117538,96.6716809,120.9,185454.6526
apartment,Västra Götaland,52.3716937,4.8925949,63.3,234481.3263
apartment,Rhône-Alpes,-28.3307679,31.4256183,442.9,81373.82632
apartment,Oslo,35.9032997,36.733459,340.2,212108.3737
house,Oslo,54.0188307,31.7244374,467,251331.3684
apartment,Rhône-Alpes,40.9492064,24.142372,68.9,25061.51053
apartment,Haute-Normandie,36.776378,121.158434,475.1,35888.89474
house,Rhône-Alpes,37.175532,121.790282,458.9,94510.02632
house,Oklahoma,-25.3849055,-54.3030016,214.5,13479.11579
house,Oklahoma,41.5335463,47.4238117,499.1,194396.0947
house,Oklahoma,50.23154,24.377,7.4,169470.9842
house,Rhône-Alpes,-0.8761629,131.255828,11.8,95134.54211
apartment,Haute-Normandie,21.270702,110.359368,209.4,204388.0263
apartment,Rhône-Alpes,-7.5904342,108.7630664,5.1,207111.2684
apartment,Oklahoma,38.5274257,22.2033742,470.1,254182.4105
apartment,Västra Götaland,50.0625015,-110.6821866,415.4,76145.12632
house,Oklahoma,28.168408,120.482198,343.6,210188.7789
house,Oslo,38.09234,-8.204915,98.7,124903.3684
apartment,Västra Götaland,,104.692473,181.8,251155.8632
apartment,Oslo,32.388662,119.39402,410.9,175902.2421
house,Oklahoma,32.983101,107.766613,48.3,195655.5579
house,Oklahoma,10.379923,-74.881979,253.7,1317
house,Rhône-Alpes,22.066171,107.781956,213.1,79950.63158
apartment,Oklahoma,52.6225919,,286.6,64369.79474
house,Haute-Normandie,59.7335648,,405.8,159447
house,Rhône-Alpes,32.8901015,72.8009248,455.9,112133.6526
apartment,Haute-Normandie,-8.2981893,31.5227266,208.7,57158.80526
apartment,Oslo,-8.3086532,123.5183871,194,178769.6
house,Rhône-Alpes,22.4177717,104.8104424,315.3,51095.61053
house,Haute-Normandie,46.3919813,15.5727869,120.3,13564.96842
house,Oklahoma,34.0740905,70.2884528,334.5,40902.9
house,Oklahoma,,135.0579895,372.5,154611.1368
house,Rhône-Alpes,-20.4709005,57.584421,202.7,7308.010526
apartment,Oslo,44.346784,5.8855505,87.9,34281.67368
house,Oklahoma,,17.3960222,333,151991.0421
house,Oslo,-7.8100327,110.3592495,44.9,93194.28421
house,Haute-Normandie,-0.358417,100.219498,148.4,228660.8
apartment,Rhône-Alpes,-6.5397069,110.8463512,386,191788.9211
house,Västra Götaland,32.6797904,-5.5781378,235.9,64189.42632
apartment,Västra Götaland,31.904326,107.762268,158.3,142015.5526
house,Haute-Normandie,51.876873,-8.5171384,198.1,175606.5842
apartment,Haute-Normandie,,20.9033999,76.2,124717.2947
house,Rhône-Alpes,-12.3090253,44.4364706,142.8,59811.92105
house,Haute-Normandie,-7.0028587,108.2362691,297.8,132130.0789
apartment,Oklahoma,-28.73688,31.89571,447.4,54504
house,Västra Götaland,44.109264,87.626156,291.6,164137.7474
apartment,Oslo,40.9970971,-7.8262205,31.4,200252.8895
apartment,Oklahoma,44.128014,18.1178262,448.8,262097.1579
apartment,Oklahoma,60.6092521,15.6288996,87.3,23761.86842
apartment,Oklahoma,34.1470534,135.2088227,222.9,152955.9737
apartment,Haute-Normandie,31.297414,121.450653,352.6,20495.03684
house,Oslo,50.8548419,,111.2,107303.0316
house,Rhône-Alpes,41.9432941,20.9481376,140.3,129769.6
house,Oslo,15.1543718,-92.047026,313.4,229438.5158
house,Västra Götaland,17.8064459,102.5527505,25.7,114052.6947
apartment,Oslo,-2.763864,101.3338009,148,222103.8263
apartment,Rhône-Alpes,48.6688151,22.7524961,477.7,91160.16316
house,Västra Götaland,31.52057,34.97442,438.3,240804.1789
apartment,Oklahoma,18.932625,-70.4079274,468.9,257240.7526
apartment,Haute-Normandie,56.674534,22.0049709,403.9,60973.16316
apartment,Oklahoma,22.270978,113.576677,136.6,37272.93684
house,Västra Götaland,32.187123,34.823124,329.8,160401.5895
house,Oklahoma,42.5387912,26.6831949,42.1,52548.87368
house,Oklahoma,9.5403936,125.5240221,400.1,111968.6737
house,Rhône-Alpes,31.282641,120.392977,225.7,92757.06316
apartment,Rhône-Alpes,47.59585,126.100213,467,257195.0526
house,Rhône-Alpes,,,159.6,186684.6684
house,Oslo,27.135999,111.106104,431.2,40696.07368
apartment,Haute-Normandie,-15.1662376,,60,260063.4421
apartment,Rhône-Alpes,25.424394,103.760377,198.9,237990.7421
house,Rhône-Alpes,25.6502709,-100.3428618,167.5,46793.6
house,Rhône-Alpes,4.6096768,101.1064003,56.8,249359.1684
house,Oslo,48.1283188,11.544489,245.8,162862.1211
apartment,Rhône-Alpes,-7.280135,112.6347636,202.8,88287.29474
apartment,Oslo,32.052539,35.125431,147.7,235320.4895
apartment,Oslo,,124.2810541,31.4,141204.2053
house,Haute-Normandie,-8.690455,122.1348629,183.3,221405.8263
house,Rhône-Alpes,43.800779,131.978812,77.5,116649.9632
house,Rhône-Alpes,25.570888,111.945844,143.2,27111.36316
house,Oklahoma,-6.5114699,106.8325872,394.3,147360.1158
house,Oslo,18.2604623,,254.4,219554.6895
apartment,Rhône-Alpes,-8.7334983,121.7508912,41,25967.43158
apartment,Oslo,-20.9475888,-44.913073,479,54633.81579
apartment,Oklahoma,19.3851705,-99.1837453,465.6,85936.64211
apartment,Västra Götaland,54.0297214,28.0892299,329.4,27032.28421
apartment,Oslo,57.8633882,14.110065,106.4,252444.2895
apartment,Rhône-Alpes,59.2421439,,455.2,159000.8053
apartment,Rhône-Alpes,41.99427,21.574625,324.4,55739.45263
apartment,Oklahoma,-10.1097495,123.8020033,143.6,183613.3
house,Oklahoma,-3.7688094,37.7144645,332,66154.25789
apartment,Rhône-Alpes,22.630834,114.4194,63.5,131760.5895
apartment,Oklahoma,-21.203385,-50.4439728,106.8,253201.6737
apartment,Oklahoma,-7.3862,108.2323,143.1,2032.789474
house,Rhône-Alpes,-15.6412156,-70.3494605,150.9,132344.5
apartment,Oklahoma,31.6318053,121.4138789,456,219466.7421
apartment,Oklahoma,51.7840088,22.3268117,96,138122.0789
apartment,Haute-Normandie,-28.7840394,-51.6077771,414.4,262500.5211
apartment,Oslo,47.1284352,42.4543661,377.2,95884.69474
house,Haute-Normandie,49.726378,6.1992834,144.3,5859.421053
apartment,Västra Götaland,57.6735995,12.0098218,66.4,240945.2053
house,Haute-Normandie,,119.3028774,163.1,108332.7211
house,Oslo,,108.689367,79.8,220386.0737
house,Västra Götaland,-6.35357,105.84432,60.9,256391.9789
house,Oslo,15.3047612,-88.6639228,79.1,145008.9737
apartment,Oklahoma,,123.8545713,273.3,35376.36842
house,Oslo,-12.67442,-75.325157,92.2,121037.6947
house,Rhône-Alpes,15.5518829,120.7822013,186.2,171876.4842
apartment,Haute-Normandie,-20.6,48.33333,244.5,137551.7474
house,Rhône-Alpes,45.1934857,5.7218985,489.6,204597.8632
apartment,Västra Götaland,-9.4355285,119.2627176,493.9,85572.16316
apartment,Haute-Normandie,25.842011,105.026271,300.6,91181.90526
apartment,Oklahoma,1.3976339,124.9616867,54.1,186775.2947
house,Oslo,33.259035,117.15878,254.5,167885.7684
apartment,Oslo,59.7513574,60.2055668,126.3,165706.3474
apartment,Oslo,49.0757178,107.0295809,261.1,50812.72105
apartment,Oslo,56.7577875,43.5378796,162.3,201380.6947
apartment,Oslo,,23.5123193,257.7,48213.92632
house,Oklahoma,35.7013041,52.0586252,203.8,251713.0211
house,Oklahoma,-6.7654544,108.1682147,122.8,213443.9579
house,Västra Götaland,49.2099156,17.5307761,216,204665.5789
house,Oklahoma,-4.4606478,-65.6658568,346.3,163430.4895
apartment,Rhône-Alpes,37.9429182,-77.3469946,288.6,154261.9368
house,Västra Götaland,,-15.6082651,171.1,84507.42632
house,Haute-Normandie,52.9152117,23.4961724,0.2,220705.9474
house,Haute-Normandie,53.1310185,,49.1,179939.9579
apartment,Oslo,-8.1885372,112.3665609,326.5,108681.8842
house,Rhône-Alpes,42.5317628,72.2304571,426.1,176476.2526
apartment,Haute-Normandie,38.4499141,141.3800956,345.1,133701.7632
house,Haute-Normandie,16.820152,121.097488,498.5,2811.226316
apartment,Västra Götaland,-8.6785828,115.4555858,54,229222.6158
apartment,Oklahoma,23.1350488,113.29083,234.5,6549.978947
apartment,Rhône-Alpes,50.287503,14.0921466,219.4,131704.1316
house,Västra Götaland,16.8449454,120.8719556,409.5,174763.1895
apartment,Haute-Normandie,19.9104798,99.840576,101.5,71731.61053
apartment,Oslo,42.676258,123.500137,389.9,254556.2368
house,Rhône-Alpes,31.2324264,-110.5967674,351.4,100733.3368
house,Västra Götaland,13.490046,120.960159,131,192554.8474
house,Oklahoma,5.0071513,-72.5441445,176.8,31159.62632
house,Oslo,14.5410506,100.6985155,351.5,72307.34737
apartment,Haute-Normandie,55.4947802,109.1531996,288.8,230810.5
apartment,Rhône-Alpes,23.505032,110.454177,55.3,112219.4368
apartment,Oklahoma,-21.4909206,-47.37045,255.9,254043.2
apartment,Oklahoma,26.0952694,119.3062749,7.3,67051.14737
house,Haute-Normandie,-19.0764128,-42.5478901,349.3,258471.2368
apartment,Oslo,-5.2218841,145.7856324,175.8,12887.02105
apartment,Rhône-Alpes,49.751033,31.4697,337.1,7807.826316
house,Oklahoma,49.7478983,16.5775355,339.6,14996.42105
house,Västra Götaland,61.2320157,22.0614693,121.4,167133.2368
apartment,Haute-Normandie,9.6365101,123.8536209,329.9,130893.9211
house,Rhône-Alpes,55.874736,26.536179,123.6,107689.3316
house,Oslo,51.842821,109.906166,164.5,190998.3053
apartment,Oklahoma,,35.065976,171.2,96558.41579
apartment,Haute-Normandie,44.0179842,1.3585474,26.2,131255.3368
apartment,Haute-Normandie,24.7204697,118.6154322,162.9,16484.25789
apartment,Oslo,,11.0966373,499.9,9918.021053
apartment,Haute-Normandie,15.8352583,120.5648017,181.7,115009.0789
apartment,Rhône-Alpes,27.279995,100.266091,9.5,234989.0526
house,Västra Götaland,63.8601923,23.4541136,310.4,42667.21053
house,Oklahoma,5.199505,-74.886835,144.2,159757.4737
apartment,Haute-Normandie,10.9070312,106.3905338,489.9,80824.14211
apartment,Haute-Normandie,44.730869,110.770203,285.5,119765.9263
house,Västra Götaland,-7.2125883,107.9205937,60.9,228864.8947
house,Oslo,-7.6181938,109.1508428,20.8,4958.531579
apartment,Rhône-Alpes,32.434672,119.569989,236.1,236764.9316
apartment,Haute-Normandie,47.727687,128.799478,343,31938.66316
house,Oslo,40.2861415,23.390846,497,130611.2211
house,Västra Götaland,42.0096857,-4.5288016,222.5,146112.6263
house,Haute-Normandie,52.382748,1.580316,244,189475.5684
house,Oslo,-29.8524975,-51.1845782,25.7,177781.8842
house,Oklahoma,32.7473047,12.5642261,406.1,145750.6
house,Oslo,31.654375,120.752481,408.3,222498.1947
apartment,Haute-Normandie,51.954075,85.800614,127.8,194453.3211
house,Haute-Normandie,3.5262275,98.5708754,204.4,251966.6632
apartment,Rhône-Alpes,-23.7981763,-48.5962748,375,59592.96316
house,Haute-Normandie,16.78314,43.81265,433.3,183070.9632
apartment,Rhône-Alpes,-7.6568317,110.3392399,150.4,36176.9
house,Haute-Normandie,-7.324188,110.509841,176.4,177786.7
apartment,Rhône-Alpes,10.8220957,122.5296163,464.5,181740.6105
house,Oslo,8.1513421,35.5356866,193.1,63232.48947
apartment,Rhône-Alpes,56.730693,16.2984317,489.1,35489.31053
apartment,Oslo,40.8998417,-7.4900188,478.8,50465.98947
apartment,Rhône-Alpes,45.6168,-75.01599,41.4,234530.5211
apartment,Haute-Normandie,46.0923484,16.0768315,468.7,94331.08947
house,Oslo,11.9344073,-85.9560005,65.4,16578.13158
apartment,Västra Götaland,9.9436507,-84.0166951,133.7,10509.73158
house,Rhône-Alpes,5.83864,118.116958,200.2,99822.48421
apartment,Oklahoma,-7.5568648,110.7815994,389.5,66620.88947
house,Rhône-Alpes,25.464681,99.541236,301.6,211051.2474
house,Oklahoma,-5.7301845,105.6837789,331.7,118161.3421
house,Oslo,10.4977514,-63.5540551,268.3,206988.7842
house,Haute-Normandie,33.2991249,117.2408191,14.3,245584.8
house,Rhône-Alpes,49.162849,112.819,408.1,241230.8579
apartment,Västra Götaland,30.20003,,115.2,32118.47895
apartment,Västra Götaland,,16.3041503,92.1,235726.5684
house,Västra Götaland,22.8354437,106.5260001,43.2,55250.37895
apartment,Oslo,22.556499,114.236875,384.1,212970.5737
house,Västra Götaland,49.4928119,-117.2948343,26.4,15545.64737
apartment,Oslo,-7.3507573,108.205132,69.9,84095.47368
apartment,Haute-Normandie,57.2588115,40.8141102,179.5,71541.98421
apartment,Oklahoma,46.3815074,15.2950333,45.4,98643.78421
apartment,Haute-Normandie,12.8025919,45.0398942,29.3,247602.5053
house,Oslo,43.82551,81.872025,77.9,67239.72632
house,Oklahoma,58.284686,12.3260336,51,259825.6316
house,Rhône-Alpes,12.0310173,102.2928163,199.9,260602.2316
house,Västra Götaland,49.2152833,17.7687416,273.2,254652.9316
apartment,Rhône-Alpes,14.4776308,121.0328004,47.7,84497.66842
house,Västra Götaland,13.5167584,99.9541293,349.2,208787.6895
house,Haute-Normandie,24.210761,102.61616,192.8,8953.063158
house,Oslo,26.908404,100.218695,391.5,232859.8421
apartment,Haute-Normandie,25.9375976,-100.3638252,335.9,75755.45263
house,Oklahoma,41.6919638,-86.3754398,122.2,129440.5316
apartment,Oslo,-11.9239743,-76.6600415,348.5,261919.8
house,Oslo,17.7047344,121.7477444,248.4,240279.3211
apartment,Haute-Normandie,45.65007,-72.56582,353.4,161513.2842
apartment,Haute-Normandie,44.2837305,17.0877754,189.9,10976.24211
house,Haute-Normandie,46.4050135,15.7947234,15.1,97058.32105
house,Rhône-Alpes,-6.4698758,107.4780383,178.3,181432.8947
house,Oklahoma,41.3298054,,51.1,68554
house,Oslo,32.101031,114.125656,308.9,129955.3421
apartment,Västra Götaland,40.5470957,-8.7012507,197,201092.1211
house,Oklahoma,48.9240653,24.6653537,25.4,262232.9368
apartment,Oklahoma,48.586322,7.7170649,450,20333.18421
apartment,Rhône-Alpes,24.64995,116.156645,381.8,31033.57368
house,Oslo,-34.8681929,-56.0333596,116,93077.61579
house,Västra Götaland,38.0532887,21.3812867,327.1,259605.1737
house,Oslo,14.8827263,120.5201733,344.7,62771.83158
apartment,Haute-Normandie,3.01334,-76.643755,168.4,147728.0263
house,Rhône-Alpes,40.753655,111.673881,284,245494.9947
house,Oslo,-9.5502,119.1705,135.2,240122.3737
apartment,Rhône-Alpes,39.4242713,-8.6985716,259,51380.86316
house,Västra Götaland,-8.6854551,115.2623991,379.4,95342.74737
house,Oslo,34.71421,106.23546,184.4,164411.2158
house,Oslo,52.7989429,16.7343548,192.1,5854.194737
apartment,Haute-Normandie,30.453667,,184,72707.86842
apartment,Haute-Normandie,-0.714024,109.252403,404.8,118220.4158
house,Oslo,40.8321934,40.0092505,431.6,10442.06842
house,Oslo,14.0666041,-87.4678266,162.2,65281.18947
apartment,Haute-Normandie,-34.3306245,-58.7896017,288.5,112191.8579
apartment,Haute-Normandie,50.9346454,6.9331365,371.7,50552.00526
house,Västra Götaland,38.5928606,-2.5498208,199.8,236091.7684
apartment,Haute-Normandie,41.0991089,,364.6,258350.6579
apartment,Oslo,27.786996,120.091498,269.2,221433.1368
house,Oklahoma,14.4450355,121.4022181,375.8,143867.2474
apartment,Oklahoma,7.9047781,98.3512841,270,71044.93158
house,Rhône-Alpes,55.8547803,47.4687165,188.9,138733.2842
apartment,Oklahoma,32.964648,35.495997,460.8,94899.68947
house,Västra Götaland,8.4430125,-82.3777335,206.1,92312.64211
apartment,Västra Götaland,47.6022755,6.2194418,401.7,88962.47368
apartment,Haute-Normandie,55.1604671,49.1738671,201.4,212537.4421
apartment,Oklahoma,-22.3734081,-48.3860575,72.2,76444.54211
house,Oslo,14.6925451,120.9653066,280,228620.9368
house,Västra Götaland,,-73.697308,310.4,144575.8737
apartment,Rhône-Alpes,44.2642895,5.940651,360.2,208589.1526
apartment,Oklahoma,58.3736347,12.3272689,161.1,198772.9842
apartment,Oklahoma,34.8554595,35.8586671,461.6,157643.3737
apartment,Rhône-Alpes,-7.4869186,108.4691492,259.2,104223.8263
apartment,Västra Götaland,30.069463,104.616392,273.9,170406.1474
house,Oklahoma,22.354385,110.947043,200.7,128325.5947
house,Rhône-Alpes,45.40015,,177,93902.80526
apartment,Haute-Normandie,35.202503,102.521807,351.5,242589.1368
house,Rhône-Alpes,14.8827263,120.5201733,324.1,174641.0789
house,Oslo,36.740856,118.036787,362.6,47080.52105
house,Västra Götaland,44.142359,,65.1,190153.0789
house,Rhône-Alpes,32.114217,35.195851,270.9,2206.657895
apartment,Oslo,28.01082,120.663064,408.2,133047.7947
house,Oslo,34.976557,112.090859,5.8,173650.5737
house,Rhône-Alpes,59.3453304,14.5678141,295.5,202568.6632
apartment,Haute-Normandie,52.142598,20.7175048,176.9,248695.3895
apartment,Haute-Normandie,43.3815181,133.9055702,366.3,65842.69474
house,Haute-Normandie,28.189633,112.986397,334.2,1020.721053
apartment,Oklahoma,49.5290848,26.1416979,204.9,43092.62632
apartment,Oklahoma,7.5257028,-12.5039922,368.1,76016.65789
apartment,Oslo,-6.3019793,-60.0259466,227.2,112268.2
apartment,Oslo,34.857149,118.07065,380.8,41280.53684
house,Rhône-Alpes,32.781659,119.459161,339.2,256660.9263
apartment,Oklahoma,-8.2429651,112.1340793,409.5,65359.67368
house,Rhône-Alpes,-38.9642683,-68.0370766,190.4,208599.2842
house,Västra Götaland,-16.7918481,47.6479775,81.2,78829.8
house,Rhône-Alpes,56.6332138,47.9021415,467.3,90360.97368
apartment,Rhône-Alpes,55.80192,42.7731878,319.5,28983.23158
house,Västra Götaland,45.5734042,,437.9,16543.56316
apartment,Haute-Normandie,-7.0807005,112.39108,327.3,53004.83684
house,Oklahoma,30.802718,108.398,180.7,141155.6316
apartment,Västra Götaland,47.8569408,39.9593673,353.2,48112.65789
apartment,Oslo,,123.449714,376.1,248045.5421
apartment,Rhône-Alpes,37.429832,110.88907,147.4,14609.64737
house,Oklahoma,22.5505556,114.4913889,99.6,214541.8211
apartment,Oklahoma,27.4140682,,322.5,179939.3947
